Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,1,203.2391898,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,2,206.204617,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,3,209.1700442,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,4,210.9662113,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,5,212.20569,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,6,212.7970169,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,7,212.2102981,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,8,211.5617282,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,9,209.0647368,
wa-ku-nam-a 2,lie,A-H-2,ku-,n,m,u,10,206.5677455,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,1,197.7147723,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,2,191.3714855,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,3,186.0364217,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,4,182.0636541,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,5,179.5477436,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,6,177.9281848,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,7,177.037934,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,8,177.2420099,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,9,178.6206014,
wa-ku-nam-a 2,lie,A-H-2,stem,n,m,a,10,181.1536605,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,1,185.4060279,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,2,188.8994294,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,3,191.7411116,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,4,193.7908301,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,5,194.9510919,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,6,195.3748307,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,7,195.4560156,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,8,195.5480168,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,9,195.4404011,
wa-ku-nam-a 2,lie,A-H-2,final vowel,n,m,a,10,195.2618408,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,1,171.0066143,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,2,172.0336679,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,3,172.9855063,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,4,173.8237677,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,5,174.5330625,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,6,175.7925967,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,7,177.6159023,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,8,180.1853119,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,9,183.6627365,
wa-ku-nam-a 3,lie,A-H-2,prefix,n,m,a,10,188.4242186,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,1,197.9814568,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,2,201.5332155,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,3,205.0849743,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,4,207.3454295,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,5,209.4303892,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,6,210.2639644,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,7,210.7039015,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,8,210.055058,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,9,208.7966001,
wa-ku-nam-a 3,lie,A-H-2,ku-,n,m,u,10,208.0592426,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,1,203.1887411,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,2,199.0540866,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,3,195.3843996,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,4,192.301366,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,5,189.9108672,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,6,188.1063692,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,7,186.6536817,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,8,186.0111441,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,9,186.3051889,
wa-ku-nam-a 3,lie,A-H-2,stem,n,m,a,10,187.4634131,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,1,190.8584195,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,2,193.331378,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,3,195.1419952,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,4,196.1614125,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,5,196.4092445,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,6,196.6075288,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,7,197.0111239,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,8,196.9324475,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,9,197.2013728,
wa-ku-nam-a 3,lie,A-H-2,final vowel,n,m,a,10,197.9114104,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,1,167.7027691,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,2,169.1752267,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,3,170.7058063,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,4,172.0568591,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,5,172.9894064,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,6,174.4654512,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,7,176.4541342,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,8,178.9862312,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,9,182.0942763,
wa-ku-wil-a 1,be caught in trap,A-H-2,prefix,w,l,a,10,186.4574726,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,1,196.507706,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,2,203.002852,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,3,208.0734158,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,4,211.4585875,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,5,212.8847358,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,6,213.0010079,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,7,212.3439587,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,8,210.461215,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,9,207.3759786,
wa-ku-wil-a 1,be caught in trap,A-H-2,ku-,w,l,u,10,202.8676912,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,1,195.5108425,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,2,192.0867778,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,3,189.0073254,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,4,186.445646,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,5,184.564031,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,6,183.090717,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,7,182.574271,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,8,182.2908816,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,9,182.1638925,
wa-ku-wil-a 1,be caught in trap,A-H-2,stem,w,l,i,10,182.5040953,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,1,184.2959809,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,2,186.0394102,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,3,187.8258297,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,4,189.6119401,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,5,191.14838,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,6,192.768216,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,7,194.469709,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,8,195.6234056,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,9,195.9023097,
wa-ku-wil-a 1,be caught in trap,A-H-2,final vowel,w,l,a,10,196.8377184,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,1,167.8591693,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,2,168.932069,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,3,169.9289083,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,4,170.8389846,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,5,171.3623162,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,6,172.7238745,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,7,174.8181171,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,8,177.7983881,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,9,181.3810469,
wa-ku-wil-a 2,be caught in trap,A-H-2,prefix,w,l,a,10,184.9532362,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,1,192.528103,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,2,197.4717202,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,3,201.1380375,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,4,203.4662465,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,5,204.3786724,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,6,203.7781448,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,7,201.658952,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,8,198.6752666,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,9,194.935794,
wa-ku-wil-a 2,be caught in trap,A-H-2,ku-,w,l,u,10,191.6634478,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,1,185.7191583,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,2,183.3954713,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,3,181.1110523,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,4,179.4999611,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,5,177.99414,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,6,177.3382149,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,7,176.8323336,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,8,177.0840217,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,9,177.4097104,
wa-ku-wil-a 2,be caught in trap,A-H-2,stem,w,l,i,10,177.9971201,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,1,180.4932135,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,2,182.5778003,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,3,184.3948468,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,4,185.9258152,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,5,187.2278866,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,6,188.6737331,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,7,190.1674047,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,8,191.0568797,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,9,191.4692105,
wa-ku-wil-a 2,be caught in trap,A-H-2,final vowel,w,l,a,10,192.3214349,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,1,166.7315103,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,2,167.8429179,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,3,168.8840686,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,4,169.8464127,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,5,170.4476468,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,6,171.6834365,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,7,173.8486383,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,8,177.0035759,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,9,180.6954543,
wa-ku-wil-a 3,be caught in trap,A-H-2,prefix,w,l,a,10,185.12469,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,1,194.7682977,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,2,200.1129904,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,3,204.5139152,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,4,207.9414431,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,5,209.7795703,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,6,210.1239031,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,7,209.4253155,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,8,207.6132051,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,9,204.8991409,
wa-ku-wil-a 3,be caught in trap,A-H-2,ku-,w,l,u,10,201.7075091,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,1,192.1348735,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,2,189.3948873,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,3,186.8143036,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,4,184.7134165,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,5,182.9924028,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,6,181.6530361,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,7,180.8877506,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,8,180.3156125,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,9,180.1392443,
wa-ku-wil-a 3,be caught in trap,A-H-2,stem,w,l,i,10,180.0207334,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,1,180.6165684,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,2,181.7490786,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,3,183.3814658,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,4,185.348004,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,5,187.6556855,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,6,190.6646275,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,7,194.1896373,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,8,197.7285629,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,9,198.067977,
wa-ku-wil-a 3,be caught in trap,A-H-2,final vowel,w,l,a,10,200.3038979,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,1,127.7512529,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,2,127.5770349,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,3,127.402817,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,4,127.1424483,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,5,126.6913354,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,6,126.2402224,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,7,126.0546192,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,8,126.030191,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,9,126.0057628,
ku-bam-a 1,crawl,B-L-1,ku-,b,m,u,10,126.0157883,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,1,126.4943461,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,2,127.1865192,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,3,128.0306879,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,4,129.0954846,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,5,130.277404,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,6,131.7212152,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,7,133.9820049,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,8,137.0209158,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,9,140.5592324,
ku-bam-a 1,crawl,B-L-1,stem,b,m,a,10,145.2052735,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,1,156.8739656,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,2,163.6150424,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,3,167.6697006,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,4,169.2744729,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,5,169.0830112,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,6,169.3119578,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,7,169.9844474,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,8,170.6627507,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,9,170.8500957,
ku-bam-a 1,crawl,B-L-1,final vowel,b,m,a,10,171.5511783,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,1,129.4196735,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,2,129.9824557,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,3,130.545238,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,4,130.6938627,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,5,130.6314734,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,6,130.6145681,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,7,130.6921549,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,8,130.7697417,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,9,130.6916358,
ku-bam-a 2,crawl,B-L-1,ku-,b,m,u,10,130.6115449,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,1,130.0420506,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,2,129.937136,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,3,129.9232506,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,4,129.9907011,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,5,130.1311598,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,6,130.3116498,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,7,131.5138278,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,8,133.8336569,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,9,137.4157264,
ku-bam-a 2,crawl,B-L-1,stem,b,m,a,10,142.8662231,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,1,154.7989255,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,2,162.1238674,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,3,167.5132537,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,4,170.8063278,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,5,172.1199137,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,6,173.0250301,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,7,173.979799,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,8,174.3753223,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,9,174.7079989,
ku-bam-a 2,crawl,B-L-1,final vowel,b,m,a,10,175.5310948,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,1,137.3858363,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,2,136.9710363,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,3,136.5562363,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,4,136.1852253,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,5,135.887007,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,6,135.5887887,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,7,135.337939,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,8,135.1027767,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,9,134.8946949,
ku-bam-a 3,crawl,B-L-1,ku-,b,m,u,10,134.873063,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,1,134.1518458,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,2,134.2440148,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,3,134.2868386,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,4,134.1562265,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,5,133.748945,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,6,132.9636867,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,7,132.9713142,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,8,134.1219079,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,9,136.7014368,
ku-bam-a 3,crawl,B-L-1,stem,b,m,a,10,141.3738692,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,1,151.031418,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,2,158.2373734,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,3,163.3388831,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,4,166.2647105,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,5,167.4376111,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,6,169.0314794,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,7,170.8288663,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,8,172.4661337,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,9,172.752658,
ku-bam-a 3,crawl,B-L-1,final vowel,b,m,a,10,173.5820296,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,1,136.0322344,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,2,135.6907069,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,3,135.3491795,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,4,135.0029992,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,5,134.6418643,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,6,134.2807294,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,7,134.0535302,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,8,133.9746077,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,9,133.8956851,
ku-bil-a 1,sink,B-L-1,ku-,b,l,u,10,133.8864752,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,1,134.5938426,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,2,136.5922778,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,3,139.3707774,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,4,142.6507059,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,5,146.0361709,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,6,149.0799446,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,7,151.3658401,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,8,153.5304887,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,9,155.7710402,
ku-bil-a 1,sink,B-L-1,stem,b,l,i,10,158.2491708,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,1,164.8850932,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,2,168.7463135,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,3,171.5407818,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,4,173.1516353,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,5,173.8426135,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,6,174.3339803,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,7,174.6757375,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,8,174.8498623,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,9,174.9093762,
ku-bil-a 1,sink,B-L-1,final vowel,b,l,a,10,174.9722983,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,1,136.9006977,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,2,137.1268742,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,3,137.2769113,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,4,136.8574037,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,5,136.4650098,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,6,136.1604679,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,7,135.7222811,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,8,135.039957,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,9,134.3814958,
ku-bil-a 2,sink,B-L-1,ku-,b,l,u,10,133.7497629,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,1,133.3182697,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,2,134.267065,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,3,135.6134059,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,4,137.3125934,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,5,139.2290772,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,6,141.5864798,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,7,144.2710853,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,8,147.2954835,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,9,150.7289598,
ku-bil-a 2,sink,B-L-1,stem,b,l,i,10,153.5188004,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,1,159.7632247,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,2,164.9545529,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,3,169.1064491,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,4,172.2988955,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,5,174.4090898,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,6,176.6386322,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,7,178.9462239,
ku-bil-a 2,sink,B-L-1,final vowel,b,l,a,8,179.1945003,
