Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,minimal,C1.class,C2.class,C1.class.reg,C2.class.reg
ŵa-ku-kolw-a,get drunk,A-H-2,FV,k,lw,a,5,182.2480634,no minimal pair,voiceless obstruents,sonorant with glide,non-blocker,non-blocker
ŵa-ku-kolw-a,get drunk,A-H-2,FV,k,lw,a,6,181.6100057,no minimal pair,voiceless obstruents,sonorant with glide,non-blocker,non-blocker
ŵa-ku-kolw-a,get drunk,A-H-2,FV,k,lw,a,7,180.5054086,no minimal pair,voiceless obstruents,sonorant with glide,non-blocker,non-blocker
ŵa-ku-kolw-a,get drunk,A-H-2,FV,k,lw,a,8,179.7574606,no minimal pair,voiceless obstruents,sonorant with glide,non-blocker,non-blocker
ŵa-ku-kolw-a,get drunk,A-H-2,FV,k,lw,a,9,179.248211,no minimal pair,voiceless obstruents,sonorant with glide,non-blocker,non-blocker
ŵa-ku-kolw-a,get drunk,A-H-2,FV,k,lw,a,10,177.8715565,no minimal pair,voiceless obstruents,sonorant with glide,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,1,143.6329246,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,2,144.6631786,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,3,145.6497817,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,4,146.5125426,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,5,147.2156555,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,6,148.4668035,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,7,150.2760613,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,8,153.1242742,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,9,156.8203539,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,wa-,l,nd,a,10,161.3208477,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,1,171.435741,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,2,173.4636421,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,3,175.4915432,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,4,177.123051,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,5,178.0332414,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,6,178.9431942,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,7,179.0766926,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,8,178.8664231,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,9,178.4852577,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,ku-,l,nd,u,10,177.9327326,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,1,173.767833,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,2,171.2297793,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,3,168.8544391,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,4,166.6951451,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,5,164.8921303,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,6,163.5848134,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,7,162.8114151,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,8,162.5514465,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,9,162.7951423,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,stem,l,nd,a,10,163.609279,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,1,165.7939285,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,2,167.8117236,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,3,169.4568557,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,4,170.6174366,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,5,171.2935188,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,6,171.8005596,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,7,172.1137386,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,8,172.182171,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,9,172.2127411,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-land-a,go astray,A-H-2,FV,l,nd,a,10,172.1416361,no minimal pair,sonorant,prenasalized voiced stops,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,1,156.2254728,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,2,157.1357176,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,3,157.8809477,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,4,158.321287,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,5,159.110514,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,6,160.3006636,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,7,162.5926172,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,8,165.2570572,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,9,168.6099333,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,wa-,mbw,t,a,10,171.3465661,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,1,179.7302134,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,2,182.3949027,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,3,185.0235403,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,4,186.6344322,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,5,187.8550952,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,6,188.2607245,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,7,187.9493931,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,8,187.1325148,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,9,185.6978233,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,ku-,mbw,t,u,10,184.110795,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,1,179.5036482,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,2,178.4495719,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,3,177.3954956,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,4,176.860919,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,5,176.5803242,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,6,176.7063258,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,7,177.0450197,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,8,177.7340674,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,9,178.713728,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,stem,mbw,t,i,10,179.4334236,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,1,182.847349,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,2,184.9586374,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,3,185.9069615,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,4,185.8242222,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,5,184.876885,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,6,183.7716348,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,7,182.5419158,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,8,182.0090721,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,9,181.5062521,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-mbwit-a,miss,A-H-2,FV,mbw,t,a,10,180.2911302,no minimal pair,prenasalized voiced stops,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,1,150.8426673,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,2,152.3411863,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,3,153.6407296,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,4,154.7050314,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,5,155.3885056,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,6,156.7446419,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,7,158.8174983,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,8,161.4642114,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,9,164.5679583,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,wa-,t,p,a,10,167.686113,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,1,174.7849499,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,2,176.9622737,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,3,179.1395975,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,4,180.9706688,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,5,182.3406092,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,6,183.6403129,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,7,184.3733474,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,8,184.9065342,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,9,185.1449265,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,ku-,t,p,u,10,185.0683167,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,1,183.9380766,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,2,182.4530683,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,3,180.6429505,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,4,178.5499151,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,5,176.2681621,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,6,173.8644308,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,7,171.9654663,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,8,170.7800851,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,9,170.4924411,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,stem,t,p,a,10,171.1635679,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,1,173.8854396,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,2,175.5387775,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,3,176.6161719,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,4,177.1571869,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,5,177.1326021,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,6,177.2511736,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,7,177.2482033,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,8,177.0670774,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,9,177.0914039,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-tap-a,take extra cards,A-H-2,FV,t,p,a,10,176.7076163,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,1,158.5987649,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,2,159.373167,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,3,160.0373052,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,4,160.5403526,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,5,160.8790767,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,6,161.4669958,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,7,162.8159549,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,8,164.5982528,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,9,166.6878602,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,wa-,w,k,a,10,169.3804491,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,1,176.456359,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,2,178.3134181,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,3,180.1704772,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,4,181.6652994,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,5,182.8854411,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,6,184.0179786,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,7,184.5894773,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,8,185.1609761,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,9,185.2714364,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,ku-,w,k,u,10,185.1804822,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,stem,w,k,e,1,184.6536674,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,stem,w,k,e,2,184.1550932,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,stem,w,k,e,3,183.5210872,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
ŵa-ku-wek-a,elude danger,A-H-2,stem,w,k,e,4,182.6713431,no minimal pair,sonorant,voiceless obstruents,non-blocker,non-blocker
