Tonga,Gloss,Type,Type1,Type2,Vowel,Type3,C1,C2,Status,maxf0,minf0,meanf0,diff.f0,intensity,duration,minimal,C1.class,C2.class,blocker,C2.class.blocker
w?a-ku-gand-a,mark an enemy,B-H-2,B,H,a,distant past,g,nd,stem,150.3189323,144.8955149,147.3314673,-68.91173315,76.80997435,80.04263982,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-gand-a,mark an enemy,B-H-2,B,H,a,distant past,g,nd,FV,193.054346,170.5135335,187.3977321,40.06626477,77.57647729,104.1502124,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-hol-a,be scored,B-H-2,B,H,a,distant past,h,l,wa-,178.0641477,161.4971133,169.3143409,NA,74.97692169,67.17927452,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-hol-a,be scored,B-H-2,B,H,u,distant past,h,l,ku-,229.1489168,183.9337786,217.2865427,47.97220172,72.54422539,63.84807691,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-hol-a,be scored,B-H-2,B,H,o,distant past,h,l,stem,142.9608182,134.9620995,138.2591091,-79.02743352,70.99064481,84.55207734,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-hol-a,be scored,B-H-2,B,H,a,distant past,h,l,FV,199.3737897,160.7984105,181.757262,43.49815285,78.98675786,105.0563828,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-jam-a,jam,B-H-2,B,H,a,distant past,j,m,wa-,184.9077337,168.6865568,179.0157991,NA,74.98604155,56.84759098,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-jam-a,jam,B-H-2,B,H,a,distant past,j,m,ku-,229.2184491,200.2093412,223.5956447,44.57984561,68.73445644,51.36212819,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-jam-a,jam,B-H-2,B,H,a,distant past,j,m,stem,151.5495534,144.877171,148.1511708,-75.4444739,76.72806982,53.30501368,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-jam-a,jam,B-H-2,B,H,a,distant past,j,m,FV,197.3090654,174.9013941,190.6181079,42.46693713,75.98362994,92.24562555,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-khat-a,stick in throat,B-H-2,B,H,a,distant past,kh,t,wa-,167.6631817,158.63798,164.3762289,NA,76.24475748,62.64088209,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-khat-a,stick in throat,B-H-2,B,H,u,distant past,kh,t,ku-,218.9253166,206.5835991,214.8750558,50.49882687,71.66790019,46.89861739,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-khat-a,stick in throat,B-H-2,B,H,a,distant past,kh,t,stem,151.8237842,132.2265465,140.1207501,-74.75430562,71.88377827,54.60186588,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-khat-a,stick in throat,B-H-2,B,H,a,distant past,kh,t,FV,188.3338313,168.0090305,179.3920132,39.27126306,76.01298476,101.449732,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,get stuck,B-H-2,B,H,a,distant past,ph,t,wa-,176.1077452,162.2539794,170.1791498,NA,74.05060189,59.48388358,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,get stuck,B-H-2,B,H,a,distant past,ph,t,ku-,222.9934329,192.6602677,216.3376032,46.15845336,73.17963288,52.38628892,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,get stuck,B-H-2,B,H,a,distant past,ph,t,stem,137.6164545,130.1028537,131.8604491,-84.47715405,70.81051217,47.29774062,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,get stuck,B-H-2,B,H,a,distant past,ph,t,FV,188.4097243,172.089103,182.4215493,50.5611002,75.80095081,101.8467466,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-sit-a,give away money in gambling,A-H-2,A,H,a,distant past,s,t,wa-,169.3482356,162.7583652,166.907972,NA,75.88625099,52.59848102,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-sit-a,give away money in gambling,A-H-2,A,H,a,distant past,s,t,ku-,223.3574211,203.6167377,219.1201008,52.21212876,70.60193449,42.37712061,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-sit-a,give away money in gambling,A-H-2,A,H,a,distant past,s,t,stem,193.9098997,183.6446424,185.8560007,-33.26410006,67.4640706,37.27438047,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-sit-a,give away money in gambling,A-H-2,A,H,a,distant past,s,t,FV,199.7668297,193.8909822,197.3833734,11.52737269,78.52912804,106.9005511,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take extra cards,A-H-2,A,H,a,distant past,t,p,wa-,164.1304107,136.8066561,150.6463056,NA,76.16345028,58.24141227,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take extra cards,A-H-2,A,H,u,distant past,t,p,ku-,211.5259252,201.8824104,208.7264727,58.08016711,67.30664084,39.72620457,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take extra cards,A-H-2,A,H,a,distant past,t,p,stem,170.737297,157.1149481,161.0003632,-47.72610958,78.92574724,54.32828583,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take extra cards,A-H-2,A,H,a,distant past,t,p,FV,192.2957638,183.6815403,187.5134353,26.5130721,78.4896193,89.49264696,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-thel-a,give up,B-H-2,B,H,a,distant past,th,l,wa-,182.2651878,166.6293759,174.4871235,NA,75.20597939,57.43558752,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-thel-a,give up,B-H-2,B,H,u,distant past,th,l,ku-,220.347273,206.989243,216.8852184,42.39809489,68.80637293,46.71425043,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-thel-a,give up,B-H-2,B,H,e,distant past,th,l,stem,157.5220487,140.6088543,146.2884882,-70.5967302,70.97814918,80.52210307,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-thel-a,give up,B-H-2,B,H,a,distant past,th,l,FV,192.8856348,159.6246757,177.4416438,31.15315561,78.40624385,93.62370342,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,give too little,B-H-2,B,H,a,distant past,th,n,wa-,171.5317589,158.9268597,166.3703875,NA,75.26495317,60.34933183,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,give too little,B-H-2,B,H,u,distant past,th,n,ku-,223.0841017,209.0250762,219.0480227,52.67763514,68.77592124,45.01168684,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,give too little,B-H-2,B,H,e,distant past,th,n,stem,157.8858339,140.916379,147.6719677,-71.37605501,71.67528047,61.20965172,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,give too little,B-H-2,B,H,a,distant past,th,n,FV,188.8206562,162.3964305,179.9118708,32.23990309,72.73500342,112.1846447,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-vimb-a,be constipated,B-H-2,B,H,a,distant past,v,mb,wa-,185.6220242,170.228168,178.6680711,NA,74.65134885,65.98856915,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-vimb-a,be constipated,B-H-2,B,H,u,distant past,v,mb,ku-,218.7238344,193.8637824,214.0337101,35.36563894,70.11657657,35.23865142,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-vimb-a,be constipated,B-H-2,B,H,i,distant past,v,mb,stem,148.7254124,144.9809117,147.0947458,-66.93896432,68.95884045,52.40972195,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-vimb-a,be constipated,B-H-2,B,H,a,distant past,v,mb,FV,196.3228801,173.3401706,190.1214186,43.02667281,77.69306511,102.1031271,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-zyang-a,turn against,B-H-2,B,H,a,distant past,zy,ng,wa-,183.7130024,167.1635205,176.9518297,NA,72.58401725,57.11298343,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
w?a-ku-zyang-a,turn against,B-H-2,B,H,u,distant past,zy,ng,ku-,227.6238016,185.5623755,216.4572017,39.50537199,72.57504917,66.48002819,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
w?a-ku-zyang-a,turn against,B-H-2,B,H,a,distant past,zy,ng,stem,147.3374276,142.0302525,143.6929193,-72.76428236,75.63901645,57.25812607,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
w?a-ku-zyang-a,turn against,B-H-2,B,H,a,distant past,zy,ng,FV,195.6869111,180.5191632,190.6218482,46.92892889,77.05392615,81.08705577,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
w?a-ku-wil-a,be caught in trap,A-H-2,A,H,a,distant past,w,l,wa-,175.6454098,165.9444702,171.4421165,NA,76.50412244,60.70928153,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-wil-a,be caught in trap,A-H-2,A,H,u,distant past,w,l,ku-,217.7707327,199.9889946,212.6387527,41.19663617,69.66994282,72.45220247,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-wil-a,be caught in trap,A-H-2,A,H,i,distant past,w,l,stem,178.7403968,175.7343176,177.5213492,-35.11740342,73.15984425,43.96890408,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-wil-a,be caught in trap,A-H-2,A,H,a,distant past,w,l,FV,197.725924,188.6039163,193.9669253,16.44557609,76.90480006,102.949778,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-biy-a,steal for,B-L-2,B,L,a,distant past,b,y,wa-,176.8514084,158.4968854,168.0415436,NA,75.03249614,59.56124229,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-biy-a,steal for,B-L-2,B,L,u,distant past,b,y,ku-,205.1516481,184.1230574,199.9997326,31.95818903,71.47467912,47.53636195,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-biy-a,steal for,B-L-2,B,L,i,distant past,b,y,stem,150.192838,134.2323258,140.1528443,-59.84688833,69.62726003,73.77679967,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-biy-a,steal for,B-L-2,B,L,a,distant past,b,y,FV,188.3702834,177.5349999,184.9582442,44.80539996,76.20619151,84.68916869,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-dik-a,spill,B-L-2,B,L,a,distant past,d,k,wa-,177.3250201,158.4924359,169.9214895,NA,75.18168324,62.58208067,minimal,voiced obstruents,voiceless obstruents,blocker,non-blocker
w?a-ku-dik-a,spill,B-L-2,B,L,u,distant past,d,k,ku-,203.410737,182.7156525,197.9011439,27.97965436,69.12017366,50.5091485,minimal,voiced obstruents,voiceless obstruents,blocker,non-blocker
w?a-ku-dik-a,spill,B-L-2,B,L,i,distant past,d,k,stem,139.9832996,131.5253349,137.7778278,-60.12331605,67.47809115,52.16982598,minimal,voiced obstruents,voiceless obstruents,blocker,non-blocker
w?a-ku-dik-a,spill,B-L-2,B,L,a,distant past,d,k,FV,189.1664238,177.93224,184.0214386,46.24361077,75.18126436,106.3183135,minimal,voiced obstruents,voiceless obstruents,blocker,non-blocker
w?a-ku-gand-a,hit with vehicle,B-L-2,B,L,a,distant past,g,nd,wa-,178.846604,162.583855,170.6543848,NA,76.02416724,57.93570144,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-gand-a,hit with vehicle,B-L-2,B,L,u,distant past,g,nd,ku-,206.893057,189.1571082,200.902819,30.24843417,70.41850867,48.8598149,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-gand-a,hit with vehicle,B-L-2,B,L,a,distant past,g,nd,stem,154.2644501,139.7845212,146.0607959,-54.84202304,75.467157,77.71384664,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-gand-a,hit with vehicle,B-L-2,B,L,a,distant past,g,nd,FV,185.485654,176.2247494,183.1895379,37.12874195,77.20148409,107.7280659,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-hol-a,receive wages,B-L-2,B,L,a,distant past,h,l,wa-,181.8440722,160.7094424,173.1187658,NA,75.64975856,57.95780123,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-hol-a,receive wages,B-L-2,B,L,u,distant past,h,l,ku-,206.446454,170.3643224,195.7211351,22.60236931,72.4835448,54.69937998,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-hol-a,receive wages,B-L-2,B,L,o,distant past,h,l,stem,156.1591952,134.3987793,145.1872063,-50.5339288,71.05916895,76.73156172,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-hol-a,receive wages,B-L-2,B,L,a,distant past,h,l,FV,188.8982999,176.8529302,184.3739376,39.1867313,77.03353518,112.509038,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-jam-a,dance,B-L-2,B,L,a,distant past,j,m,wa-,176.2304047,161.2791419,169.7663928,NA,75.46975814,59.93430294,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-jam-a,dance,B-L-2,B,L,u,distant past,j,m,ku-,203.173891,179.6838945,196.9918548,27.22546197,69.28938307,50.71444338,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-jam-a,dance,B-L-2,B,L,a,distant past,j,m,stem,150.3111909,147.1946356,148.7317888,-48.26006599,74.81836129,53.68836533,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-jam-a,dance,B-L-2,B,L,a,distant past,j,m,FV,192.4949084,183.0040893,190.077042,41.34525325,72.17980674,91.3258038,minimal,voiced obstruents,sonorants,blocker,non-blocker
w?a-ku-khat-a,cut lightly,B-L-2,B,L,a,distant past,kh,t,wa-,171.9339324,156.3601948,163.9331513,NA,76.43573564,58.00038894,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-khat-a,cut lightly,B-L-2,B,L,u,distant past,kh,t,ku-,212.6413769,192.973359,204.8179829,40.88483163,70.14614799,52.09994807,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-khat-a,cut lightly,B-L-2,B,L,a,distant past,kh,t,stem,163.3126828,143.4432178,151.6667423,-53.15124066,73.67319473,61.69912315,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-khat-a,cut lightly,B-L-2,B,L,a,distant past,kh,t,FV,188.3257884,179.3291221,184.5881581,32.92141586,76.27427406,104.5898098,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,prune,B-L-2,B,L,a,distant past,ph,t,wa-,175.0874829,160.3000419,169.4557775,NA,76.2110144,63.6355918,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,prune,B-L-2,B,L,u,distant past,ph,t,ku-,203.1183431,180.7382544,198.9596778,29.50390029,72.13739897,41.24729934,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,prune,B-L-2,B,L,a,distant past,ph,t,stem,152.7429097,140.6466823,145.429507,-53.53017077,72.42244564,66.16874461,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-phat-a,prune,B-L-2,B,L,a,distant past,ph,t,FV,183.335668,177.2731661,181.070769,35.64126197,76.54677615,107.5724584,minimal,aspirates,voiceless obstruents,blocker,non-blocker
w?a-ku-sit-a,iron clothes,A-L-2,A,L,a,distant past,s,t,wa-,178.814816,161.6717625,172.4518204,NA,77.32850663,66.28110886,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-sit-a,iron clothes,A-L-2,A,L,u,distant past,s,t,ku-,189.417942,180.9251357,186.9785079,14.52668757,65.97003817,47.90370505,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-sit-a,iron clothes,A-L-2,A,L,i,distant past,s,t,stem,193.8718817,181.4361957,189.2020751,2.223567211,67.9883595,41.96447803,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-sit-a,iron clothes,A-L-2,A,L,a,distant past,s,t,FV,187.8258925,179.1495667,185.1943319,-4.007743234,76.99158022,106.8560724,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take from,A-L-2,A,L,a,distant past,t,p,wa-,169.4849019,156.5643565,165.6173255,NA,77.72970976,68.93475621,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take from,A-L-2,A,L,u,distant past,t,p,ku-,186.5151661,180.2175906,184.8961596,19.27883412,65.66219315,41.91920388,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take from,A-L-2,A,L,a,distant past,t,p,stem,179.3819182,164.9422947,171.1403494,-13.75581023,78.11094122,72.1159904,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-tap-a,take from,A-L-2,A,L,a,distant past,t,p,FV,178.4218994,169.5540503,171.7923711,0.652021694,79.24736333,90.11678954,minimal,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
w?a-ku-thel-a,arrive,B-L-2,B,L,a,distant past,th,l,wa-,170.5330318,157.5624926,165.7378495,NA,75.90164806,61.3296309,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-thel-a,arrive,B-L-2,B,L,u,distant past,th,l,ku-,201.6971154,191.4140176,199.550414,33.81256455,68.74432612,55.79097776,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-thel-a,arrive,B-L-2,B,L,e,distant past,th,l,stem,164.741927,154.8855576,159.3919193,-40.15849474,72.5135641,78.67176098,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-thel-a,arrive,B-L-2,B,L,a,distant past,th,l,FV,187.7657536,174.1580471,183.229701,23.83778171,76.34936831,109.5940369,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,casatrate,B-L-2,B,L,a,distant past,th,n,wa-,171.8829623,156.4169198,166.0713712,NA,75.87218321,59.8672534,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,casatrate,B-L-2,B,L,u,distant past,th,n,ku-,199.4220204,191.1451423,196.2662649,30.19489364,68.71490025,49.15627647,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,casatrate,B-L-2,B,L,e,distant past,th,n,stem,171.3464551,152.2728522,158.8021114,-37.46415346,72.90869992,59.36522324,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-then-a,casatrate,B-L-2,B,L,a,distant past,th,n,FV,193.6369915,175.11009,187.22762,28.42550856,73.3002698,108.4161556,minimal,aspirates,sonorants,blocker,non-blocker
w?a-ku-vimb-a,cover,B-L-2,B,L,a,distant past,v,mb,wa-,181.510731,162.1122661,173.5087643,NA,76.46103003,62.71760915,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-vimb-a,cover,B-L-2,B,L,u,distant past,v,mb,ku-,199.7474247,187.9232965,196.4082777,22.89951335,69.09239194,37.07498085,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-vimb-a,cover,B-L-2,B,L,i,distant past,v,mb,stem,153.1211256,146.2475554,151.4984033,-44.90987442,68.90466848,55.64952897,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-vimb-a,cover,B-L-2,B,L,a,distant past,v,mb,FV,191.4813792,170.109811,186.7916005,35.29319726,76.87369408,104.4131271,minimal,voiced obstruents,prenasalized voiced stops,blocker,non-blocker
w?a-ku-wil-a,throw food in mouth,A-L-2,A,L,a,distant past,w,l,wa-,174.7660575,158.9856053,168.9277572,NA,76.92268863,65.65763124,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-wil-a,throw food in mouth,A-L-2,A,L,u,distant past,w,l,ku-,187.5369181,182.2747336,185.1024344,16.17467727,70.32096158,86.93957583,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-wil-a,throw food in mouth,A-L-2,A,L,i,distant past,w,l,stem,179.9390583,177.7484859,179.068361,-6.034073419,73.33023329,55.67044267,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-wil-a,throw food in mouth,A-L-2,A,L,a,distant past,w,l,FV,184.2122816,180.9734482,182.7912501,3.72288912,77.591196,97.11359091,minimal,sonorants,sonorants,non-blocker,non-blocker
w?a-ku-zyang-a,color,B-L-2,B,L,a,distant past,zy,ng,wa-,180.339373,162.7043231,173.3779853,NA,76.07866376,59.43750375,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
w?a-ku-zyang-a,color,B-L-2,B,L,u,distant past,zy,ng,ku-,209.2720953,177.2589099,199.7840153,26.40603001,70.05963456,62.59199516,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
w?a-ku-zyang-a,color,B-L-2,B,L,a,distant past,zy,ng,stem,153.5211054,149.6563516,150.5003212,-49.2836941,75.98747121,58.07578166,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
w?a-ku-zyang-a,color,B-L-2,B,L,a,distant past,zy,ng,FV,182.5744214,177.2275258,180.5516376,30.05131646,76.59281909,94.68954831,minimal,voiced obstruent with glide,prenasalized voiced stops,blocker,non-blocker
